header	position	frame	coding
MN908947	605	-3	0
MN908947	606	1	0
MN908947	606	-1	-1
MN908947	607	2	0
MN908947	607	-2	0
MN908947	608	3	1
MN908947	608	-3	0
MN908947	609	1	0
MN908947	609	-1	-1
MN908947	610	2	0
MN908947	610	-2	0
MN908947	611	3	1
MN908947	611	-3	0
MN908947	612	1	0
MN908947	612	-1	-1
MN908947	613	2	0
MN908947	613	-2	0
MN908947	614	3	1
MN908947	614	-3	0
MN908947	615	1	0
MN908947	615	-1	-1
MN908947	616	2	0
MN908947	616	-2	0
MN908947	617	3	1
MN908947	617	-3	0
MN908947	618	1	0
MN908947	618	-1	-1
MN908947	619	2	0
MN908947	619	-2	0
MN908947	620	3	1
MN908947	620	-3	0
MN908947	621	1	0
MN908947	621	-1	0
MN908947	622	2	0
MN908947	622	-2	0
MN908947	623	3	1
MN908947	623	-3	0
MN908947	624	1	0
MN908947	624	-1	0
MN908947	625	2	0
MN908947	625	-2	0
MN908947	626	3	1
MN908947	626	-3	0
MN908947	627	1	0
MN908947	627	-1	0
MN908947	628	2	0
MN908947	628	-2	0
MN908947	629	3	1
MN908947	629	-3	0
MN908947	630	1	0
MN908947	630	-1	0
MN908947	631	2	0
MN908947	631	-2	0
MN908947	632	3	1
MN908947	632	-3	0
MN908947	633	1	0
MN908947	633	-1	0
MN908947	634	2	0
MN908947	634	-2	0
MN908947	635	3	1
MN908947	635	-3	0
MN908947	636	1	0
MN908947	636	-1	0
MN908947	637	2	0
MN908947	637	-2	0
MN908947	638	3	1
MN908947	638	-3	0
MN908947	639	1	0
MN908947	639	-1	0
MN908947	640	2	0
MN908947	640	-2	0
MN908947	641	3	1
MN908947	641	-3	0
MN908947	642	1	0
MN908947	642	-1	0
MN908947	643	2	0
MN908947	643	-2	0
MN908947	644	3	1
MN908947	644	-3	0
MN908947	645	1	0
MN908947	645	-1	0
MN908947	646	2	0
MN908947	646	-2	0
MN908947	647	3	1
MN908947	647	-3	0
MN908947	648	1	0
MN908947	648	-1	0
MN908947	649	2	0
MN908947	649	-2	0
MN908947	650	3	1
MN908947	650	-3	0
MN908947	651	1	0
MN908947	651	-1	0
MN908947	652	2	0
MN908947	652	-2	0
MN908947	653	3	1
MN908947	653	-3	0
MN908947	654	1	0
MN908947	654	-1	0
MN908947	655	2	0
MN908947	655	-2	0
MN908947	656	3	1
MN908947	656	-3	0
MN908947	657	1	0
MN908947	657	-1	0
MN908947	658	2	0
MN908947	658	-2	0
MN908947	659	3	1
MN908947	659	-3	0
MN908947	660	1	0
MN908947	660	-1	0
MN908947	661	2	0
MN908947	661	-2	0
MN908947	662	3	1
MN908947	662	-3	0
MN908947	663	1	0
MN908947	663	-1	0
MN908947	664	2	0
MN908947	664	-2	0
MN908947	665	3	1
MN908947	665	-3	0
MN908947	666	1	0
MN908947	666	-1	0
MN908947	667	2	0
MN908947	667	-2	0
MN908947	668	3	1
MN908947	668	-3	0
MN908947	669	1	0
MN908947	669	-1	0
MN908947	670	2	0
MN908947	670	-2	0
MN908947	671	3	1
MN908947	671	-3	0
MN908947	672	1	0
MN908947	672	-1	0
MN908947	673	2	0
MN908947	673	-2	0
MN908947	674	3	1
MN908947	674	-3	0
MN908947	675	1	0
MN908947	675	-1	0
MN908947	676	2	0
MN908947	676	-2	0
MN908947	677	3	1
MN908947	677	-3	0
MN908947	678	1	0
MN908947	678	-1	0
MN908947	679	2	0
MN908947	679	-2	0
MN908947	680	3	1
MN908947	680	-3	0
MN908947	681	1	0
MN908947	681	-1	0
MN908947	682	2	0
MN908947	682	-2	0
MN908947	683	3	1
MN908947	683	-3	0
MN908947	684	1	0
MN908947	684	-1	0
MN908947	685	2	0
MN908947	685	-2	0
MN908947	686	3	1
MN908947	686	-3	0
MN908947	687	1	0
MN908947	687	-1	0
MN908947	688	2	0
MN908947	688	-2	0
MN908947	689	3	1
MN908947	689	-3	0
MN908947	690	1	0
MN908947	690	-1	0
MN908947	691	2	0
MN908947	691	-2	0
MN908947	692	3	1
MN908947	692	-3	0
MN908947	693	1	0
MN908947	693	-1	0
MN908947	694	2	0
MN908947	694	-2	0
MN908947	695	3	1
MN908947	695	-3	0
MN908947	696	1	0
MN908947	696	-1	0
MN908947	697	2	0
MN908947	697	-2	0
MN908947	698	3	1
MN908947	698	-3	0
MN908947	699	1	0
MN908947	699	-1	0
MN908947	700	2	0
MN908947	700	-2	0
MN908947	701	3	1
MN908947	701	-3	0
MN908947	702	1	0
MN908947	702	-1	0
MN908947	703	2	0
MN908947	703	-2	0
MN908947	704	3	1
MN908947	704	-3	0
MN908947	705	1	0
MN908947	705	-1	0
MN908947	706	2	0
MN908947	706	-2	0
MN908947	707	3	1
MN908947	707	-3	0
MN908947	708	1	0
MN908947	708	-1	0
MN908947	709	2	0
MN908947	709	-2	0
MN908947	710	3	1
MN908947	710	-3	0
MN908947	711	1	0
MN908947	711	-1	0
MN908947	712	2	0
MN908947	712	-2	0
MN908947	713	3	1
MN908947	713	-3	0
MN908947	714	1	0
MN908947	714	-1	0
MN908947	715	2	0
MN908947	715	-2	0
MN908947	716	3	1
MN908947	716	-3	0
MN908947	717	1	1
MN908947	717	-1	0
MN908947	718	2	0
MN908947	718	-2	0
MN908947	719	3	1
MN908947	719	-3	0
MN908947	720	1	1
MN908947	720	-1	0
MN908947	721	2	0
MN908947	721	-2	0
MN908947	722	3	1
MN908947	722	-3	0
MN908947	723	1	1
MN908947	723	-1	0
MN908947	724	2	0
MN908947	724	-2	0
MN908947	725	3	1
MN908947	725	-3	0
MN908947	726	1	1
MN908947	726	-1	0
MN908947	727	2	0
MN908947	727	-2	0
MN908947	728	3	1
MN908947	728	-3	0
MN908947	729	1	1
MN908947	729	-1	0
MN908947	730	2	0
MN908947	730	-2	0
MN908947	731	3	1
MN908947	731	-3	0
MN908947	732	1	1
MN908947	732	-1	0
MN908947	733	2	0
MN908947	733	-2	0
MN908947	734	3	1
MN908947	734	-3	0
MN908947	735	1	1
MN908947	735	-1	0
MN908947	736	2	0
MN908947	736	-2	0
MN908947	737	3	1
MN908947	737	-3	0
MN908947	738	1	1
MN908947	738	-1	0
MN908947	739	2	0
MN908947	739	-2	0
MN908947	740	3	1
MN908947	740	-3	0
MN908947	741	1	1
MN908947	741	-1	0
MN908947	742	2	0
MN908947	742	-2	0
MN908947	743	3	1
MN908947	743	-3	0
MN908947	744	1	1
MN908947	744	-1	0
MN908947	745	2	0
MN908947	745	-2	0
MN908947	746	3	1
MN908947	746	-3	0
MN908947	747	1	0
MN908947	747	-1	0
MN908947	748	2	0
MN908947	748	-2	0
MN908947	749	3	1
MN908947	749	-3	0
MN908947	750	1	0
MN908947	750	-1	0
MN908947	751	2	0
MN908947	751	-2	0
MN908947	752	3	1
MN908947	752	-3	0
MN908947	753	1	0
MN908947	753	-1	0
MN908947	754	2	0
MN908947	754	-2	0
MN908947	755	3	1
MN908947	755	-3	0
MN908947	756	1	0
MN908947	756	-1	0
MN908947	757	2	0
MN908947	757	-2	0
MN908947	758	3	1
MN908947	758	-3	0
MN908947	759	1	0
MN908947	759	-1	0
MN908947	760	2	0
MN908947	760	-2	0
MN908947	761	3	1
MN908947	761	-3	0
MN908947	762	1	0
MN908947	762	-1	0
MN908947	763	2	0
MN908947	763	-2	0
MN908947	764	3	1
MN908947	764	-3	0
MN908947	765	1	0
MN908947	765	-1	0
MN908947	766	2	0
MN908947	766	-2	0
MN908947	767	3	1
MN908947	767	-3	0
MN908947	768	1	0
MN908947	768	-1	0
MN908947	769	2	0
MN908947	769	-2	0
MN908947	770	3	1
MN908947	770	-3	0
MN908947	771	1	0
MN908947	771	-1	0
MN908947	772	2	0
MN908947	772	-2	0
MN908947	773	3	1
MN908947	773	-3	0
MN908947	774	1	0
MN908947	774	-1	0
MN908947	775	2	0
MN908947	775	-2	0
MN908947	776	3	1
MN908947	776	-3	0
MN908947	777	1	0
MN908947	777	-1	0
MN908947	778	2	0
MN908947	778	-2	0
MN908947	779	3	1
MN908947	779	-3	0
MN908947	780	1	0
MN908947	780	-1	0
MN908947	781	2	0
MN908947	781	-2	0
MN908947	782	3	1
MN908947	782	-3	0
MN908947	783	1	0
MN908947	783	-1	0
MN908947	784	2	0
MN908947	784	-2	0
MN908947	785	3	1
MN908947	785	-3	0
MN908947	786	1	0
MN908947	786	-1	0
MN908947	787	2	0
MN908947	787	-2	0
MN908947	788	3	1
MN908947	788	-3	0
MN908947	789	1	0
MN908947	789	-1	0
MN908947	790	2	0
MN908947	790	-2	0
MN908947	791	3	1
MN908947	791	-3	0
MN908947	792	1	0
MN908947	792	-1	0
MN908947	793	2	0
MN908947	793	-2	0
MN908947	794	3	1
MN908947	794	-3	0
MN908947	795	1	0
MN908947	795	-1	0
MN908947	796	2	0
MN908947	796	-2	0
MN908947	797	3	1
MN908947	797	-3	0
MN908947	798	1	0
MN908947	798	-1	0
MN908947	799	2	0
MN908947	799	-2	0
MN908947	800	3	1
MN908947	800	-3	0
MN908947	801	1	0
MN908947	801	-1	0
MN908947	802	2	0
MN908947	802	-2	0
MN908947	803	3	1
MN908947	803	-3	0
MN908947	804	1	0
MN908947	804	-1	0
MN908947	805	2	0
MN908947	805	-2	0
MN908947	806	3	1
MN908947	806	-3	0
MN908947	807	1	0
MN908947	807	-1	0
MN908947	808	2	0
MN908947	808	-2	0
MN908947	809	3	0
MN908947	809	-3	0
MN908947	810	1	0
MN908947	810	-1	0
MN908947	811	2	0
MN908947	811	-2	0
MN908947	812	3	0
MN908947	812	-3	0
MN908947	813	1	0
MN908947	813	-1	0
MN908947	814	2	0
MN908947	814	-2	0
MN908947	815	3	0
MN908947	815	-3	0
MN908947	816	1	0
MN908947	816	-1	0
MN908947	817	2	0
MN908947	817	-2	0
MN908947	818	3	0
MN908947	818	-3	0
MN908947	819	1	0
MN908947	819	-1	0
MN908947	820	2	0
MN908947	820	-2	0
MN908947	821	3	0
MN908947	821	-3	0
MN908947	822	1	0
MN908947	822	-1	0
MN908947	823	2	0
MN908947	823	-2	0
MN908947	824	3	0
MN908947	824	-3	0
MN908947	825	1	0
MN908947	825	-1	0
MN908947	826	2	0
MN908947	826	-2	0
MN908947	827	3	0
MN908947	827	-3	0
MN908947	828	1	0
MN908947	828	-1	0
MN908947	829	2	0
MN908947	829	-2	0
MN908947	830	3	0
MN908947	830	-3	0
MN908947	831	1	0
MN908947	831	-1	0
MN908947	832	2	0
MN908947	832	-2	0
MN908947	833	3	0
MN908947	833	-3	0
MN908947	834	1	0
MN908947	834	-1	0
MN908947	835	2	0
MN908947	835	-2	0
MN908947	836	3	0
MN908947	836	-3	0
MN908947	837	1	0
MN908947	837	-1	0
MN908947	838	2	0
MN908947	838	-2	0
MN908947	839	3	0
MN908947	839	-3	0
MN908947	840	1	0
MN908947	840	-1	0
MN908947	841	2	0
MN908947	841	-2	0
MN908947	842	3	0
MN908947	842	-3	0
MN908947	843	1	0
MN908947	843	-1	0
MN908947	844	2	0
MN908947	844	-2	0
MN908947	845	3	0
MN908947	845	-3	0
MN908947	846	1	0
MN908947	846	-1	0
MN908947	847	2	0
MN908947	847	-2	0
MN908947	848	3	0
MN908947	848	-3	0
MN908947	849	1	0
MN908947	849	-1	0
MN908947	850	2	0
MN908947	850	-2	0
MN908947	851	3	0
MN908947	851	-3	0
MN908947	852	1	0
MN908947	852	-1	0
MN908947	853	2	0
MN908947	853	-2	0
MN908947	854	3	0
MN908947	854	-3	0
MN908947	855	1	0
MN908947	855	-1	0
MN908947	856	2	0
MN908947	856	-2	0
MN908947	857	3	0
MN908947	857	-3	0
MN908947	858	1	0
MN908947	858	-1	0
MN908947	859	2	0
MN908947	859	-2	0
MN908947	860	3	0
MN908947	860	-3	0
MN908947	861	1	0
MN908947	861	-1	0
MN908947	862	2	0
MN908947	862	-2	0
MN908947	863	3	0
MN908947	863	-3	0
MN908947	864	1	0
MN908947	864	-1	0
MN908947	865	2	0
MN908947	865	-2	0
MN908947	866	3	0
MN908947	866	-3	0
MN908947	867	1	0
MN908947	867	-1	0
MN908947	868	2	0
MN908947	868	-2	0
MN908947	869	3	0
MN908947	869	-3	0
MN908947	870	1	0
MN908947	870	-1	0
MN908947	871	2	0
MN908947	871	-2	0
MN908947	872	3	0
MN908947	872	-3	0
MN908947	873	1	0
MN908947	873	-1	0
MN908947	874	2	0
MN908947	874	-2	0
MN908947	875	3	0
MN908947	875	-3	0
MN908947	876	1	0
MN908947	876	-1	0
MN908947	877	2	0
MN908947	877	-2	0
MN908947	878	3	0
MN908947	878	-3	0
MN908947	879	1	0
MN908947	879	-1	0
MN908947	880	2	0
MN908947	880	-2	0
MN908947	881	3	0
MN908947	881	-3	0
MN908947	882	1	0
MN908947	882	-1	0
MN908947	883	2	0
MN908947	883	-2	0
MN908947	884	3	0
MN908947	884	-3	0
MN908947	885	1	0
MN908947	885	-1	0
MN908947	886	2	0
MN908947	886	-2	0
MN908947	887	3	0
MN908947	887	-3	0
MN908947	888	1	0
MN908947	888	-1	0
MN908947	889	2	0
MN908947	889	-2	0
MN908947	890	3	0
MN908947	890	-3	0
MN908947	891	1	0
MN908947	891	-1	0
MN908947	892	2	0
MN908947	892	-2	0
MN908947	893	3	0
MN908947	893	-3	0
MN908947	894	1	0
MN908947	894	-1	0
MN908947	895	2	0
MN908947	895	-2	0
MN908947	896	3	0
MN908947	896	-3	0
MN908947	897	1	0
MN908947	897	-1	0
MN908947	898	2	0
MN908947	898	-2	0
MN908947	899	3	0
MN908947	899	-3	0
MN908947	900	1	0
MN908947	900	-1	0
MN908947	901	2	0
MN908947	901	-2	0
MN908947	902	3	0
MN908947	902	-3	0
MN908947	903	1	0
MN908947	903	-1	0
MN908947	904	2	0
MN908947	904	-2	0
MN908947	905	3	0
MN908947	905	-3	0
MN908947	906	1	0
MN908947	906	-1	0
MN908947	907	2	0
MN908947	907	-2	0
MN908947	908	3	0
MN908947	908	-3	0
MN908947	909	1	0
MN908947	909	-1	0
MN908947	910	2	0
MN908947	910	-2	0
MN908947	911	3	0
MN908947	911	-3	0
MN908947	912	1	0
MN908947	912	-1	0
MN908947	913	2	0
MN908947	913	-2	0
MN908947	914	3	0
MN908947	914	-3	0
MN908947	915	1	0
MN908947	915	-1	0
MN908947	916	2	0
MN908947	916	-2	0
MN908947	917	3	0
MN908947	917	-3	0
MN908947	918	1	0
MN908947	918	-1	0
MN908947	919	2	0
MN908947	919	-2	0
MN908947	920	3	0
MN908947	920	-3	0
MN908947	921	1	0
MN908947	921	-1	0
MN908947	922	2	0
MN908947	922	-2	0
MN908947	923	3	0
MN908947	923	-3	0
MN908947	924	1	0
MN908947	924	-1	0
MN908947	925	2	0
MN908947	925	-2	0
MN908947	926	3	0
MN908947	926	-3	0
MN908947	927	1	0
MN908947	927	-1	0
MN908947	928	2	0
MN908947	928	-2	0
MN908947	929	3	0
MN908947	929	-3	0
MN908947	930	1	0
MN908947	930	-1	0
MN908947	931	2	0
MN908947	931	-2	0
MN908947	932	3	0
MN908947	932	-3	0
MN908947	933	1	0
MN908947	933	-1	0
MN908947	934	2	0
MN908947	934	-2	0
MN908947	935	3	0
MN908947	935	-3	0
MN908947	936	1	0
MN908947	936	-1	0
MN908947	937	2	0
MN908947	937	-2	0
MN908947	938	3	0
MN908947	938	-3	0
MN908947	939	1	0
MN908947	939	-1	0
MN908947	940	2	0
MN908947	940	-2	0
MN908947	941	3	0
MN908947	941	-3	0
MN908947	942	1	0
MN908947	942	-1	0
MN908947	943	2	0
MN908947	943	-2	0
MN908947	944	3	0
MN908947	944	-3	0
MN908947	945	1	0
MN908947	945	-1	0
MN908947	946	2	0
MN908947	946	-2	0
MN908947	947	3	0
MN908947	947	-3	0
MN908947	948	1	0
MN908947	948	-1	0
MN908947	949	2	0
MN908947	949	-2	0
MN908947	950	3	0
MN908947	950	-3	0
MN908947	951	1	0
MN908947	951	-1	0
MN908947	952	2	0
MN908947	952	-2	0
MN908947	953	3	0
MN908947	953	-3	0
MN908947	954	1	0
MN908947	954	-1	0
MN908947	955	2	0
MN908947	955	-2	0
MN908947	956	3	0
MN908947	956	-3	0
MN908947	957	1	0
MN908947	957	-1	0
MN908947	958	2	0
MN908947	958	-2	0
MN908947	959	3	1
MN908947	959	-3	0
MN908947	960	1	0
MN908947	960	-1	0
MN908947	961	2	0
MN908947	961	-2	0
MN908947	962	3	1
MN908947	962	-3	0
MN908947	963	1	0
MN908947	963	-1	0
MN908947	964	2	0
MN908947	964	-2	0
MN908947	965	3	1
MN908947	965	-3	0
MN908947	966	1	0
MN908947	966	-1	0
MN908947	967	2	0
MN908947	967	-2	0
MN908947	968	3	1
MN908947	968	-3	0
MN908947	969	1	0
MN908947	969	-1	0
MN908947	970	2	0
MN908947	970	-2	0
MN908947	971	3	1
MN908947	971	-3	0
MN908947	972	1	0
MN908947	972	-1	0
MN908947	973	2	0
MN908947	973	-2	0
MN908947	974	3	1
MN908947	974	-3	0
MN908947	975	1	0
MN908947	975	-1	0
MN908947	976	2	0
MN908947	976	-2	0
MN908947	977	3	1
MN908947	977	-3	0
MN908947	978	1	0
MN908947	978	-1	0
MN908947	979	2	0
MN908947	979	-2	0
MN908947	980	3	1
MN908947	980	-3	0
MN908947	981	1	0
MN908947	981	-1	0
MN908947	982	2	0
MN908947	982	-2	0
MN908947	983	3	1
MN908947	983	-3	0
MN908947	984	1	0
MN908947	984	-1	0
MN908947	985	2	0
MN908947	985	-2	0
MN908947	986	3	1
MN908947	986	-3	0
MN908947	987	1	0
MN908947	987	-1	0
MN908947	988	2	0
MN908947	988	-2	0
MN908947	989	3	1
MN908947	989	-3	0
MN908947	990	1	0
MN908947	990	-1	0
MN908947	991	2	0
MN908947	991	-2	0
MN908947	992	3	0
MN908947	992	-3	0
MN908947	993	1	0
MN908947	993	-1	0
MN908947	994	2	0
MN908947	994	-2	0
MN908947	995	3	0
MN908947	995	-3	0
MN908947	996	1	0
MN908947	996	-1	0
MN908947	997	2	0
MN908947	997	-2	0
MN908947	998	3	0
MN908947	998	-3	0
MN908947	999	1	0
MN908947	999	-1	0
MN908947	1000	2	0
MN908947	1000	-2	0
MN908947	1001	3	0
MN908947	1001	-3	0
MN908947	1002	1	0
MN908947	1002	-1	0
MN908947	1003	2	0
MN908947	1003	-2	0
MN908947	1004	3	0
MN908947	1004	-3	0
MN908947	1005	1	0
MN908947	1005	-1	0
MN908947	1006	2	0
MN908947	1006	-2	0
MN908947	1007	3	0
MN908947	1007	-3	0
MN908947	1008	1	0
MN908947	1008	-1	0
MN908947	1009	2	0
MN908947	1009	-2	0
MN908947	1010	3	0
MN908947	1010	-3	0
MN908947	1011	1	0
MN908947	1011	-1	0
MN908947	1012	2	0
MN908947	1012	-2	0
MN908947	1013	3	0
MN908947	1013	-3	0
MN908947	1014	1	0
MN908947	1014	-1	0
MN908947	1015	2	0
MN908947	1015	-2	0
MN908947	1016	3	0
MN908947	1016	-3	0
MN908947	1017	1	0
MN908947	1017	-1	0
MN908947	1018	2	0
MN908947	1018	-2	0
MN908947	1019	3	0
MN908947	1019	-3	0
MN908947	1020	1	0
MN908947	1020	-1	0
MN908947	1021	2	0
MN908947	1021	-2	0
MN908947	1022	3	0
MN908947	1022	-3	0
MN908947	1023	1	0
MN908947	1023	-1	0
MN908947	1024	2	0
MN908947	1024	-2	0
MN908947	1025	3	0
MN908947	1025	-3	0
MN908947	1026	1	0
MN908947	1026	-1	0
MN908947	1027	2	0
MN908947	1027	-2	-1
MN908947	1028	3	0
MN908947	1028	-3	0
MN908947	1029	1	0
MN908947	1029	-1	0
MN908947	1030	2	0
MN908947	1030	-2	-1
MN908947	1031	3	0
MN908947	1031	-3	0
MN908947	1032	1	0
MN908947	1032	-1	0
MN908947	1033	2	0
MN908947	1033	-2	-1
MN908947	1034	3	0
MN908947	1034	-3	0
MN908947	1035	1	0
MN908947	1035	-1	0
MN908947	1036	2	0
MN908947	1036	-2	-1
MN908947	1037	3	0
MN908947	1037	-3	0
MN908947	1038	1	0
MN908947	1038	-1	0
MN908947	1039	2	0
MN908947	1039	-2	-1
MN908947	1040	3	0
MN908947	1040	-3	0
MN908947	1041	1	0
MN908947	1041	-1	0
MN908947	1042	2	0
MN908947	1042	-2	0
MN908947	1043	3	0
MN908947	1043	-3	0
MN908947	1044	1	0
MN908947	1044	-1	0
MN908947	1045	2	0
MN908947	1045	-2	0
MN908947	1046	3	0
MN908947	1046	-3	0
MN908947	1047	1	0
MN908947	1047	-1	0
MN908947	1048	2	0
MN908947	1048	-2	0
MN908947	1049	3	0
MN908947	1049	-3	0
MN908947	1050	1	0
MN908947	1050	-1	0
MN908947	1051	2	0
MN908947	1051	-2	0
MN908947	1052	3	0
MN908947	1052	-3	0
MN908947	1053	1	0
MN908947	1053	-1	0
MN908947	1054	2	0
MN908947	1054	-2	0
MN908947	1055	3	0
MN908947	1055	-3	0
MN908947	1056	1	0
MN908947	1056	-1	0
MN908947	1057	2	0
MN908947	1057	-2	0
MN908947	1058	3	0
MN908947	1058	-3	0
MN908947	1059	1	0
MN908947	1059	-1	0
MN908947	1060	2	0
MN908947	1060	-2	0
MN908947	1061	3	0
MN908947	1061	-3	0
MN908947	1062	1	0
MN908947	1062	-1	0
MN908947	1063	2	0
MN908947	1063	-2	0
MN908947	1064	3	0
MN908947	1064	-3	0
MN908947	1065	1	0
MN908947	1065	-1	0
MN908947	1066	2	0
MN908947	1066	-2	0
MN908947	1067	3	0
MN908947	1067	-3	0
MN908947	1068	1	0
MN908947	1068	-1	0
MN908947	1069	2	0
MN908947	1069	-2	0
MN908947	1070	3	0
MN908947	1070	-3	0
MN908947	1071	1	0
MN908947	1071	-1	0
MN908947	1072	2	0
MN908947	1072	-2	0
MN908947	1073	3	0
MN908947	1073	-3	0
MN908947	1074	1	0
MN908947	1074	-1	0
MN908947	1075	2	0
MN908947	1075	-2	0
MN908947	1076	3	0
MN908947	1076	-3	0
MN908947	1077	1	0
MN908947	1077	-1	0
MN908947	1078	2	0
MN908947	1078	-2	0
MN908947	1079	3	0
MN908947	1079	-3	0
MN908947	1080	1	0
MN908947	1080	-1	0
MN908947	1081	2	0
MN908947	1081	-2	0
MN908947	1082	3	0
MN908947	1082	-3	0
MN908947	1083	1	0
MN908947	1083	-1	0
MN908947	1084	2	0
MN908947	1084	-2	0
MN908947	1085	3	0
MN908947	1085	-3	0
MN908947	1086	1	0
MN908947	1086	-1	0
MN908947	1087	2	0
MN908947	1087	-2	0
MN908947	1088	3	0
MN908947	1088	-3	0
MN908947	1089	1	0
MN908947	1089	-1	0
MN908947	1090	2	0
MN908947	1090	-2	0
MN908947	1091	3	0
MN908947	1091	-3	0
MN908947	1092	1	0
MN908947	1092	-1	0
MN908947	1093	2	0
MN908947	1093	-2	0
MN908947	1094	3	0
MN908947	1094	-3	0
MN908947	1095	1	0
MN908947	1095	-1	0
MN908947	1096	2	0
MN908947	1096	-2	0
MN908947	1097	3	0
MN908947	1097	-3	0
MN908947	1098	1	0
MN908947	1098	-1	0
MN908947	1099	2	0
MN908947	1099	-2	0
MN908947	1100	3	0
MN908947	1100	-3	0
MN908947	1101	1	0
MN908947	1101	-1	0
MN908947	1102	2	0
MN908947	1102	-2	0
MN908947	1103	3	0
MN908947	1103	-3	0
MN908947	1104	1	0
MN908947	1104	-1	0
MN908947	1105	2	0
MN908947	1105	-2	0
MN908947	1106	3	0
MN908947	1106	-3	0
MN908947	1107	1	0
MN908947	1107	-1	0
MN908947	1108	2	0
MN908947	1108	-2	0
MN908947	1109	3	0
MN908947	1109	-3	0
MN908947	1110	1	0
MN908947	1110	-1	0
MN908947	1111	2	0
MN908947	1111	-2	0
MN908947	1112	3	0
MN908947	1112	-3	0
MN908947	1113	1	0
MN908947	1113	-1	0
MN908947	1114	2	0
MN908947	1114	-2	0
MN908947	1115	3	0
MN908947	1115	-3	0
MN908947	1116	1	0
MN908947	1116	-1	0
MN908947	1117	2	0
MN908947	1117	-2	0
MN908947	1118	3	0
MN908947	1118	-3	0
MN908947	1119	1	0
MN908947	1119	-1	0
MN908947	1120	2	0
MN908947	1120	-2	0
MN908947	1121	3	0
MN908947	1121	-3	0
MN908947	1122	1	0
MN908947	1122	-1	0
MN908947	1123	2	0
MN908947	1123	-2	0
MN908947	1124	3	0
MN908947	1124	-3	0
MN908947	1125	1	0
MN908947	1125	-1	0
MN908947	1126	2	0
MN908947	1126	-2	0
MN908947	1127	3	0
MN908947	1127	-3	0
MN908947	1128	1	0
MN908947	1128	-1	0
MN908947	1129	2	0
MN908947	1129	-2	0
MN908947	1130	3	0
MN908947	1130	-3	0
MN908947	1131	1	0
MN908947	1131	-1	0
MN908947	1132	2	0
MN908947	1132	-2	0
MN908947	1133	3	0
MN908947	1133	-3	0
MN908947	1134	1	0
MN908947	1134	-1	0
MN908947	1135	2	0
MN908947	1135	-2	0
MN908947	1136	3	0
MN908947	1136	-3	0
MN908947	1137	1	0
MN908947	1137	-1	0
MN908947	1138	2	0
MN908947	1138	-2	0
MN908947	1139	3	0
MN908947	1139	-3	0
MN908947	1140	1	0
MN908947	1140	-1	0
MN908947	1141	2	0
MN908947	1141	-2	0
MN908947	1142	3	0
MN908947	1142	-3	0
MN908947	1143	1	0
MN908947	1143	-1	0
MN908947	1144	2	0
MN908947	1144	-2	0
MN908947	1145	3	0
MN908947	1145	-3	0
MN908947	1146	1	0
MN908947	1146	-1	0
MN908947	1147	2	0
MN908947	1147	-2	0
MN908947	1148	3	0
MN908947	1148	-3	0
MN908947	1149	1	0
MN908947	1149	-1	0
MN908947	1150	2	0
MN908947	1150	-2	0
MN908947	1151	3	0
MN908947	1151	-3	0
MN908947	1152	1	0
MN908947	1152	-1	0
MN908947	1153	2	0
MN908947	1153	-2	0
MN908947	1154	3	0
MN908947	1154	-3	0
MN908947	1155	1	0
MN908947	1155	-1	0
MN908947	1156	2	0
MN908947	1156	-2	0
MN908947	1157	3	0
MN908947	1157	-3	0
MN908947	1158	1	0
MN908947	1158	-1	0
MN908947	1159	2	0
MN908947	1159	-2	0
MN908947	1160	3	0
MN908947	1160	-3	0
MN908947	1161	1	0
MN908947	1161	-1	0
MN908947	1162	2	0
MN908947	1162	-2	0
MN908947	1163	3	0
MN908947	1163	-3	0
MN908947	1164	1	0
MN908947	1164	-1	0
MN908947	1165	2	0
MN908947	1165	-2	0
MN908947	1166	3	0
MN908947	1166	-3	0
MN908947	1167	1	0
MN908947	1167	-1	0
MN908947	1168	2	0
MN908947	1168	-2	0
MN908947	1169	3	0
MN908947	1169	-3	0
MN908947	1170	1	0
MN908947	1170	-1	0
MN908947	1171	2	0
MN908947	1171	-2	0
MN908947	1172	3	0
MN908947	1172	-3	0
MN908947	1173	1	0
MN908947	1173	-1	0
MN908947	1174	2	0
MN908947	1174	-2	0
MN908947	1175	3	0
MN908947	1175	-3	0
MN908947	1176	1	0
MN908947	1176	-1	0
MN908947	1177	2	0
MN908947	1177	-2	0
MN908947	1178	3	1
MN908947	1178	-3	0
MN908947	1179	1	0
MN908947	1179	-1	0
MN908947	1180	2	0
MN908947	1180	-2	0
MN908947	1181	3	1
MN908947	1181	-3	0
MN908947	1182	1	0
MN908947	1182	-1	0
MN908947	1183	2	0
MN908947	1183	-2	0
MN908947	1184	3	1
MN908947	1184	-3	0
MN908947	1185	1	0
MN908947	1185	-1	0
MN908947	1186	2	0
MN908947	1186	-2	0
MN908947	1187	3	1
MN908947	1187	-3	-1
MN908947	1188	1	0
MN908947	1188	-1	0
MN908947	1189	2	0
MN908947	1189	-2	0
MN908947	1190	3	1
MN908947	1190	-3	-1
MN908947	1191	1	0
MN908947	1191	-1	0
MN908947	1192	2	0
MN908947	1192	-2	0
MN908947	1193	3	1
MN908947	1193	-3	-1
MN908947	1194	1	0
MN908947	1194	-1	0
MN908947	1195	2	0
MN908947	1195	-2	0
